project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost,actual_quantity,actual_unit_cost,actual_cost,project_name,project_type,location,start_date,end_date,duration_days,project_size_sqft,complexity,cost_variance,cost_variance_pct,quantity_variance,quantity_variance_pct,unit_cost_variance,unit_cost_variance_pct,budget_status
P0119,101,Labor,Equipment Operators,hour,1212,41.53,50340.07,1144,41.3,47250.69,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,-3089.38,-6.14,-68,-5.61,-0.23,-0.55,Under Budget
P0119,102,Labor,Supervisors,hour,1111,55.54,61700.96,1262,58.07,73278.76,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,11577.8,18.76,151,13.59,2.53,4.56,Over Budget
P0119,103,Labor,Skilled Labor,hour,963,46.31,44591.87,917,48.85,44794.18,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,202.31,0.45,-46,-4.78,2.54,5.48,On Budget
P0119,200,Materials,Gravel,ton,1386,35.9,49752.18,1388,37.04,51406.93,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,1654.75,3.33,2,0.14,1.14,3.18,On Budget
P0119,201,Materials,Concrete,cubic_yard,1756,145.93,256261.56,1808,148.68,268808.5,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,12546.94,4.9,52,2.96,2.75,1.88,On Budget
P0119,202,Materials,Asphalt,ton,1674,93.11,155858.22,1878,96.93,182028.33,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,26170.11,16.79,204,12.19,3.82,4.1,Over Budget
P0119,203,Materials,Topsoil,cubic_yard,190,38.26,7268.75,181,40.25,7286.03,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,17.28,0.24,-9,-4.74,1.99,5.2,On Budget
P0119,300,Equipment,Excavator,hour,628,144.57,90792.38,626,149.28,93447.53,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,2655.15,2.92,-2,-0.32,4.71,3.26,On Budget
P0119,301,Equipment,Bulldozer,hour,397,166.54,66114.59,402,163.28,65639.32,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,-475.27,-0.72,5,1.26,-3.26,-1.96,On Budget
P0119,302,Equipment,Loader,hour,753,129.55,97553.35,815,132.35,107861.46,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,10308.11,10.57,62,8.23,2.8,2.16,Over Budget
P0119,303,Equipment,Compactor,hour,405,89.06,36069.61,435,77.45,33689.9,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,-2379.71,-6.6,30,7.41,-11.61,-13.04,Under Budget
P0119,400,Fuel,Diesel,gallon,5441,3.54,19283.88,5148,3.38,17402.8,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,-1881.08,-9.75,-293,-5.39,-0.16,-4.52,Under Budget
P0119,500,Subcontractor,Concrete Work,job,1,27454.12,27454.12,1,27189.26,27189.26,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,-264.86,-0.96,0,0.0,-264.86,-0.96,On Budget
P0119,501,Subcontractor,Utility Work,job,1,23070.16,23070.16,1,22450.74,22450.74,East Commercial Project 119,Municipal Improvement,"Amherst, NY",2025-02-22,2025-07-19,147,20569,Low,-619.42,-2.68,0,0.0,-619.42,-2.68,On Budget
P0120,100,Labor,General Labor,hour,9096,32.39,294635.46,9427,32.56,306965.53,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,12330.07,4.18,331,3.64,0.17,0.52,On Budget
P0120,101,Labor,Equipment Operators,hour,11540,40.15,463304.98,12233,44.28,541684.65,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,78379.67,16.92,693,6.01,4.13,10.29,Over Budget
P0120,102,Labor,Supervisors,hour,21385,53.58,1145890.69,19412,53.89,1046165.95,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,-99724.74,-8.7,-1973,-9.23,0.31,0.58,Under Budget
P0120,103,Labor,Skilled Labor,hour,18112,44.49,805807.53,21128,47.4,1001376.13,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,195568.6,24.27,3016,16.65,2.91,6.54,Over Budget
P0120,200,Materials,Gravel,ton,19955,35.86,715592.85,20534,38.87,798201.31,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,82608.46,11.54,579,2.9,3.01,8.39,Over Budget
P0120,201,Materials,Concrete,cubic_yard,6625,141.23,935672.75,6310,136.98,864355.03,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,-71317.72,-7.62,-315,-4.75,-4.25,-3.01,Under Budget
P0120,202,Materials,Asphalt,ton,9748,86.45,842697.1,10573,88.94,940410.47,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,97713.37,11.6,825,8.46,2.49,2.88,Over Budget
P0120,203,Materials,Topsoil,cubic_yard,9920,38.57,382621.75,10188,39.57,403123.31,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,20501.56,5.36,268,2.7,1.0,2.59,Watch
P0120,300,Equipment,Excavator,hour,7502,139.84,1049101.68,6860,146.28,1003479.79,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,-45621.89,-4.35,-642,-8.56,6.44,4.61,On Budget
P0120,301,Equipment,Bulldozer,hour,7168,155.04,1111329.73,8753,174.26,1525327.11,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,413997.38,37.25,1585,22.11,19.22,12.4,Over Budget
P0120,302,Equipment,Loader,hour,7362,115.09,847286.82,7544,122.57,924644.37,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,77357.55,9.13,182,2.47,7.48,6.5,Watch
P0120,303,Equipment,Compactor,hour,7606,102.01,775920.81,8383,103.69,869216.62,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,93295.81,12.02,777,10.22,1.68,1.65,Over Budget
P0120,400,Fuel,Diesel,gallon,85732,3.71,317699.85,98598,3.86,380216.71,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,62516.86,19.68,12866,15.01,0.15,4.04,Over Budget
P0120,500,Subcontractor,Concrete Work,job,14,26339.03,368746.42,14,26585.71,372199.99,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,3453.57,0.94,0,0.0,246.68,0.94,On Budget
P0120,501,Subcontractor,Utility Work,job,13,22478.28,292217.62,13,23096.55,300255.21,South Warehouse Project 120,Residential Development,"Tonawanda, NY",2024-10-15,2025-08-29,318,444802,High,8037.59,2.75,0,0.0,618.27,2.75,On Budget
P0121,100,Labor,General Labor,hour,14473,33.53,485289.83,14026,32.04,449382.74,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,-35907.09,-7.4,-447,-3.09,-1.49,-4.44,Under Budget
P0121,101,Labor,Equipment Operators,hour,12453,40.61,505733.18,13726,44.53,611220.08,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,105486.9,20.86,1273,10.22,3.92,9.65,Over Budget
P0121,102,Labor,Supervisors,hour,8748,53.04,463976.43,10075,51.32,517042.48,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,53066.05,11.44,1327,15.17,-1.72,-3.24,Over Budget
P0121,103,Labor,Skilled Labor,hour,6032,44.76,269967.79,6936,45.73,317194.28,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,47226.49,17.49,904,14.99,0.97,2.17,Over Budget
P0121,200,Materials,Gravel,ton,14667,35.06,514188.67,14977,37.62,563371.54,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,49182.87,9.57,310,2.11,2.56,7.3,Watch
P0121,201,Materials,Concrete,cubic_yard,15153,153.97,2333089.36,18586,169.77,3155385.16,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,822295.8,35.24,3433,22.66,15.8,10.26,Over Budget
P0121,202,Materials,Asphalt,ton,11688,88.85,1038509.91,11935,82.11,979946.73,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,-58563.18,-5.64,247,2.11,-6.74,-7.59,Under Budget
P0121,203,Materials,Topsoil,cubic_yard,16251,39.59,643435.91,17880,40.09,716773.54,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,73337.63,11.4,1629,10.02,0.5,1.26,Over Budget
P0121,300,Equipment,Excavator,hour,3460,135.83,469977.09,3515,137.67,483910.04,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,13932.95,2.96,55,1.59,1.84,1.35,On Budget
P0121,301,Equipment,Bulldozer,hour,6042,166.19,1004105.37,6983,189.19,1321116.5,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,317011.13,31.57,941,15.57,23.0,13.84,Over Budget
P0121,302,Equipment,Loader,hour,6471,129.45,837678.54,6130,130.43,799558.03,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,-38120.51,-4.55,-341,-5.27,0.98,0.76,On Budget
P0121,303,Equipment,Compactor,hour,1290,96.2,124093.5,1365,95.17,129911.86,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,5818.36,4.69,75,5.81,-1.03,-1.07,On Budget
P0121,400,Fuel,Diesel,gallon,21719,4.04,87804.47,25099,4.16,104294.83,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,16490.36,18.78,3380,15.56,0.12,2.97,Over Budget
P0121,500,Subcontractor,Concrete Work,job,5,29048.34,145241.7,6,31638.91,189833.46,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,44591.76,30.7,1,20.0,2590.57,8.92,Over Budget
P0121,501,Subcontractor,Utility Work,job,8,20398.17,163185.38,9,21099.37,189894.32,South Road Project 121,Warehouse Development,"Amherst, NY",2025-01-13,2025-08-07,206,273090,High,26708.94,16.37,1,12.5,701.2,3.44,Over Budget
P0122,100,Labor,General Labor,hour,2920,32.26,94212.27,2985,33.31,99438.13,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,5225.86,5.55,65,2.23,1.05,3.25,Watch
P0122,101,Labor,Equipment Operators,hour,2085,40.88,85226.91,2040,41.94,85564.43,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,337.52,0.4,-45,-2.16,1.06,2.59,On Budget
P0122,102,Labor,Supervisors,hour,991,52.33,51860.96,1246,57.88,72124.26,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,20263.3,39.07,255,25.73,5.55,10.61,Over Budget
P0122,103,Labor,Skilled Labor,hour,1337,46.22,61801.26,1368,45.08,61674.71,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,-126.55,-0.2,31,2.32,-1.14,-2.47,On Budget
P0122,200,Materials,Gravel,ton,2318,32.17,74578.82,2433,32.21,78366.74,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,3787.92,5.08,115,4.96,0.04,0.12,Watch
P0122,201,Materials,Concrete,cubic_yard,1712,139.54,238885.21,1934,146.87,284053.76,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,45168.55,18.91,222,12.97,7.33,5.25,Over Budget
P0122,202,Materials,Asphalt,ton,2115,97.95,207162.9,2235,98.49,220120.44,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,12957.54,6.25,120,5.67,0.54,0.55,Watch
P0122,203,Materials,Topsoil,cubic_yard,2510,40.61,101928.96,2633,43.74,115154.93,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,13225.97,12.98,123,4.9,3.13,7.71,Over Budget
P0122,300,Equipment,Excavator,hour,507,145.68,73859.61,600,165.97,99579.74,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,25720.13,34.82,93,18.34,20.29,13.93,Over Budget
P0122,301,Equipment,Bulldozer,hour,147,164.59,24195.19,149,164.57,24521.54,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,326.35,1.35,2,1.36,-0.02,-0.01,On Budget
P0122,302,Equipment,Loader,hour,1146,121.6,139348.47,1143,128.12,146437.44,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,7088.97,5.09,-3,-0.26,6.52,5.36,Watch
P0122,303,Equipment,Compactor,hour,182,101.75,18518.99,189,107.5,20318.26,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,1799.27,9.72,7,3.85,5.75,5.65,Watch
P0122,400,Fuel,Diesel,gallon,5702,3.95,22522.32,6306,4.04,25474.73,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,2952.41,13.11,604,10.59,0.09,2.28,Over Budget
P0122,500,Subcontractor,Concrete Work,job,2,26437.57,52875.14,3,28275.7,84827.11,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,31951.97,60.43,1,50.0,1838.13,6.95,Over Budget
P0122,501,Subcontractor,Utility Work,job,1,20803.54,20803.54,1,20375.8,20375.8,East Commercial Project 122,Municipal Improvement,"Tonawanda, NY",2026-02-11,2026-09-15,216,60002,Medium,-427.74,-2.06,0,0.0,-427.74,-2.06,On Budget
P0123,100,Labor,General Labor,hour,21354,33.05,705676.17,22113,33.11,732130.87,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,26454.7,3.75,759,3.55,0.06,0.18,On Budget
P0123,101,Labor,Equipment Operators,hour,16716,43.07,720016.4,18198,43.5,791557.03,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,71540.63,9.94,1482,8.87,0.43,1.0,Watch
P0123,102,Labor,Supervisors,hour,15357,57.05,876091.75,17110,57.49,983695.59,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,107603.84,12.28,1753,11.41,0.44,0.77,Over Budget
P0123,103,Labor,Skilled Labor,hour,3519,49.33,173591.83,3438,52.21,179483.02,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,5891.19,3.39,-81,-2.3,2.88,5.84,On Budget
P0123,200,Materials,Gravel,ton,6383,34.91,222828.42,6851,39.14,268168.59,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,45340.17,20.35,468,7.33,4.23,12.12,Over Budget
P0123,201,Materials,Concrete,cubic_yard,3869,150.0,580344.59,3854,162.26,625368.16,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,45023.57,7.76,-15,-0.39,12.26,8.17,Watch
P0123,202,Materials,Asphalt,ton,12390,96.66,1197595.11,13513,95.97,1296895.66,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,99300.55,8.29,1123,9.06,-0.69,-0.71,Watch
P0123,203,Materials,Topsoil,cubic_yard,12646,35.52,449210.34,13525,36.48,493396.47,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,44186.13,9.84,879,6.95,0.96,2.7,Watch
P0123,300,Equipment,Excavator,hour,2413,141.61,341701.51,2664,147.2,392134.2,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,50432.69,14.76,251,10.4,5.59,3.95,Over Budget
P0123,301,Equipment,Bulldozer,hour,9635,147.54,1421505.88,10115,154.64,1564180.2,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,142674.32,10.04,480,4.98,7.1,4.81,Over Budget
P0123,302,Equipment,Loader,hour,9565,122.57,1172414.41,9502,123.73,1175726.47,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,3312.06,0.28,-63,-0.66,1.16,0.95,On Budget
P0123,303,Equipment,Compactor,hour,6894,94.01,648086.28,6118,97.49,596442.66,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,-51643.62,-7.97,-776,-11.26,3.48,3.7,Under Budget
P0123,400,Fuel,Diesel,gallon,56325,3.56,200563.76,59211,3.32,196469.22,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,-4094.54,-2.04,2886,5.12,-0.24,-6.74,On Budget
P0123,500,Subcontractor,Concrete Work,job,11,29802.51,327827.61,12,28008.88,336106.53,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,8278.92,2.53,1,9.09,-1793.63,-6.02,On Budget
P0123,501,Subcontractor,Utility Work,job,10,21201.0,212010.02,11,22346.68,245813.48,North Warehouse Project 123,Commercial Sitework,"Buffalo, NY",2025-05-04,2025-12-08,218,513870,Low,33803.46,15.94,1,10.0,1145.68,5.4,Over Budget
P0124,100,Labor,General Labor,hour,6027,32.43,195474.87,6629,33.7,223389.37,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,27914.5,14.28,602,9.99,1.27,3.92,Over Budget
P0124,101,Labor,Equipment Operators,hour,8549,43.35,370633.49,7960,39.69,315927.58,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,-54705.91,-14.76,-589,-6.89,-3.66,-8.44,Under Budget
P0124,102,Labor,Supervisors,hour,5909,50.89,300724.61,5786,51.05,295367.52,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,-5357.09,-1.78,-123,-2.08,0.16,0.31,On Budget
P0124,103,Labor,Skilled Labor,hour,2356,49.54,116706.63,2931,52.6,154175.16,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,37468.53,32.1,575,24.41,3.06,6.18,Over Budget
P0124,200,Materials,Gravel,ton,9669,36.49,352860.2,11025,36.05,397437.79,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,44577.59,12.63,1356,14.02,-0.44,-1.21,Over Budget
P0124,201,Materials,Concrete,cubic_yard,6891,141.52,975220.54,6929,135.36,937898.5,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,-37322.04,-3.83,38,0.55,-6.16,-4.35,On Budget
P0124,202,Materials,Asphalt,ton,5568,92.89,517231.99,6038,99.44,600428.45,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,83196.46,16.08,470,8.44,6.55,7.05,Over Budget
P0124,203,Materials,Topsoil,cubic_yard,6080,35.54,216103.94,5878,37.32,219370.43,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,3266.49,1.51,-202,-3.32,1.78,5.01,On Budget
P0124,300,Equipment,Excavator,hour,781,133.16,103997.11,825,137.67,113577.55,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,9580.44,9.21,44,5.63,4.51,3.39,Watch
P0124,301,Equipment,Bulldozer,hour,3578,145.83,521787.41,3881,155.36,602970.27,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,81182.86,15.56,303,8.47,9.53,6.54,Over Budget
P0124,302,Equipment,Loader,hour,1549,124.5,192850.76,1491,124.32,185361.3,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,-7489.46,-3.88,-58,-3.74,-0.18,-0.14,On Budget
P0124,303,Equipment,Compactor,hour,784,98.61,77308.04,840,98.91,83082.38,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,5774.34,7.47,56,7.14,0.3,0.3,Watch
P0124,400,Fuel,Diesel,gallon,27847,3.86,107519.76,29350,4.09,119944.59,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,12424.83,11.56,1503,5.4,0.23,5.96,Over Budget
P0124,500,Subcontractor,Concrete Work,job,3,27459.26,82377.78,3,28189.4,84568.2,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,2190.42,2.66,0,0.0,730.14,2.66,On Budget
P0124,501,Subcontractor,Utility Work,job,5,23463.94,117319.68,5,23201.3,116006.5,South Warehouse Project 124,Warehouse Development,"Buffalo, NY",2024-08-18,2025-01-12,147,226791,Medium,-1313.18,-1.12,0,0.0,-262.64,-1.12,On Budget
P0125,100,Labor,General Labor,hour,8455,31.33,264934.86,9215,32.78,302085.13,East Warehouse Project 125,Industrial Site,"Hamburg, NY",2024-02-10,2024-09-08,211,217846,Medium,37150.27,14.02,760,8.99,1.45,4.63,Over Budget
