project_id,cost_code,category,subcategory,unit,actual_quantity,actual_unit_cost,actual_cost
P0170,200,Materials,Gravel,ton,16514,31.8,525100.69
P0170,201,Materials,Concrete,cubic_yard,17177,132.63,2278179.29
P0170,202,Materials,Asphalt,ton,9869,98.08,967962.67
P0170,203,Materials,Topsoil,cubic_yard,7857,36.56,287248.92
P0170,300,Equipment,Excavator,hour,2205,133.33,293990.93
P0170,301,Equipment,Bulldozer,hour,4777,163.29,780032.49
P0170,302,Equipment,Loader,hour,9591,127.18,1219811.58
P0170,303,Equipment,Compactor,hour,9352,103.22,965316.13
P0170,400,Fuel,Diesel,gallon,32901,4.17,137064.47
P0170,500,Subcontractor,Concrete Work,job,1,26271.64,26271.64
P0170,501,Subcontractor,Utility Work,job,3,21900.19,65700.57
P0171,100,Labor,General Labor,hour,4613,35.35,163053.61
P0171,101,Labor,Equipment Operators,hour,3139,47.4,148774.61
P0171,102,Labor,Supervisors,hour,2107,59.89,126188.26
P0171,103,Labor,Skilled Labor,hour,3862,49.82,192410.46
P0171,200,Materials,Gravel,ton,754,37.44,28230.63
P0171,201,Materials,Concrete,cubic_yard,9294,142.24,1322007.96
P0171,202,Materials,Asphalt,ton,3464,95.55,330985.88
P0171,203,Materials,Topsoil,cubic_yard,2796,36.98,103401.3
P0171,300,Equipment,Excavator,hour,3560,129.73,461854.13
P0171,301,Equipment,Bulldozer,hour,1374,168.93,232110.64
P0171,302,Equipment,Loader,hour,1096,128.71,141070.7
P0171,303,Equipment,Compactor,hour,2844,98.28,279505.9
P0171,400,Fuel,Diesel,gallon,37210,3.99,148405.0
P0171,500,Subcontractor,Concrete Work,job,6,30147.21,180883.26
P0171,501,Subcontractor,Utility Work,job,1,26194.2,26194.2
P0172,100,Labor,General Labor,hour,4399,30.67,134933.06
P0172,101,Labor,Equipment Operators,hour,5531,42.53,235227.39
P0172,102,Labor,Supervisors,hour,7138,52.81,376960.55
P0172,103,Labor,Skilled Labor,hour,9251,50.14,463850.67
P0172,200,Materials,Gravel,ton,2276,36.44,82928.67
P0172,201,Materials,Concrete,cubic_yard,6956,145.43,1011581.03
P0172,202,Materials,Asphalt,ton,465,93.28,43377.35
P0172,203,Materials,Topsoil,cubic_yard,6325,40.66,257179.49
P0172,300,Equipment,Excavator,hour,3733,144.88,540842.98
P0172,301,Equipment,Bulldozer,hour,1253,157.65,197537.6
P0172,302,Equipment,Loader,hour,3136,126.58,396962.48
P0172,303,Equipment,Compactor,hour,2705,95.97,259597.59
P0172,400,Fuel,Diesel,gallon,17732,3.79,67187.61
P0172,500,Subcontractor,Concrete Work,job,2,29206.8,58413.61
P0172,501,Subcontractor,Utility Work,job,3,22156.6,66469.79
P0173,100,Labor,General Labor,hour,7003,33.15,232179.4
P0173,101,Labor,Equipment Operators,hour,5950,45.32,269656.64
P0173,102,Labor,Supervisors,hour,2482,53.26,132203.62
P0173,103,Labor,Skilled Labor,hour,1848,51.84,95796.57
P0173,200,Materials,Gravel,ton,10899,35.5,386938.63
P0173,201,Materials,Concrete,cubic_yard,8111,151.92,1232192.76
P0173,202,Materials,Asphalt,ton,3932,90.72,356704.85
P0173,203,Materials,Topsoil,cubic_yard,2461,41.58,102326.63
P0173,300,Equipment,Excavator,hour,5260,136.98,720530.78
P0173,301,Equipment,Bulldozer,hour,3071,140.47,431392.26
P0173,302,Equipment,Loader,hour,4458,121.59,542067.3
P0173,303,Equipment,Compactor,hour,1908,103.39,197276.22
P0173,400,Fuel,Diesel,gallon,41081,3.97,163143.86
P0173,500,Subcontractor,Concrete Work,job,6,31143.02,186858.14
P0173,501,Subcontractor,Utility Work,job,4,20130.33,80521.32
P0174,100,Labor,General Labor,hour,6741,31.09,209579.61
P0174,101,Labor,Equipment Operators,hour,16861,46.43,782850.78
P0174,102,Labor,Supervisors,hour,5782,52.64,304378.73
P0174,103,Labor,Skilled Labor,hour,9056,52.78,478018.5
P0174,200,Materials,Gravel,ton,26775,36.55,978595.39
P0174,201,Materials,Concrete,cubic_yard,6643,140.19,931283.89
P0174,202,Materials,Asphalt,ton,17554,89.56,1572119.69
P0174,203,Materials,Topsoil,cubic_yard,11924,41.05,489488.17
P0174,300,Equipment,Excavator,hour,9560,154.44,1476471.1
P0174,301,Equipment,Bulldozer,hour,5597,165.48,926174.67
P0174,302,Equipment,Loader,hour,1736,132.05,229244.18
P0174,303,Equipment,Compactor,hour,13415,107.75,1445450.71
P0174,400,Fuel,Diesel,gallon,34138,3.83,130760.42
P0174,500,Subcontractor,Concrete Work,job,14,26990.84,377871.76
P0174,501,Subcontractor,Utility Work,job,8,21581.39,172651.14
P0175,100,Labor,General Labor,hour,24493,30.61,749657.27
P0175,101,Labor,Equipment Operators,hour,19666,42.74,840474.32
P0175,102,Labor,Supervisors,hour,11521,67.15,773585.04
P0175,103,Labor,Skilled Labor,hour,21224,49.63,1053296.9
P0175,200,Materials,Gravel,ton,1517,31.83,48288.59
P0175,201,Materials,Concrete,cubic_yard,1749,137.05,239702.37
P0175,202,Materials,Asphalt,ton,31251,96.46,3014555.8
P0175,203,Materials,Topsoil,cubic_yard,12657,37.76,477886.41
P0175,300,Equipment,Excavator,hour,8600,153.08,1316519.9
P0175,301,Equipment,Bulldozer,hour,3589,152.41,546990.3
P0175,302,Equipment,Loader,hour,8281,128.9,1067436.69
P0175,303,Equipment,Compactor,hour,2350,87.22,204975.14
P0175,400,Fuel,Diesel,gallon,86601,4.03,349079.6
P0175,500,Subcontractor,Concrete Work,job,8,27227.26,217818.12
P0175,501,Subcontractor,Utility Work,job,4,22696.01,90784.05
P0176,100,Labor,General Labor,hour,4438,30.63,135926.22
P0176,101,Labor,Equipment Operators,hour,5210,44.54,232070.49
P0176,102,Labor,Supervisors,hour,4860,55.4,269247.78
P0176,103,Labor,Skilled Labor,hour,2181,47.97,104629.05
P0176,200,Materials,Gravel,ton,4574,35.89,164175.45
P0176,201,Materials,Concrete,cubic_yard,1190,154.09,183370.22
P0176,202,Materials,Asphalt,ton,865,92.38,79911.63
P0176,203,Materials,Topsoil,cubic_yard,6443,38.17,245898.12
P0176,300,Equipment,Excavator,hour,573,138.46,79340.19
P0176,301,Equipment,Bulldozer,hour,3321,151.86,504334.93
P0176,302,Equipment,Loader,hour,764,133.03,101633.82
P0176,303,Equipment,Compactor,hour,1994,103.48,206330.35
P0176,400,Fuel,Diesel,gallon,6474,3.93,25446.3
P0176,500,Subcontractor,Concrete Work,job,1,27966.94,27966.94
P0176,501,Subcontractor,Utility Work,job,3,22935.53,68806.59
P0177,100,Labor,General Labor,hour,969,35.37,34275.23
P0177,101,Labor,Equipment Operators,hour,1636,41.89,68526.25
P0177,102,Labor,Supervisors,hour,2766,61.16,169158.2
P0177,103,Labor,Skilled Labor,hour,4897,46.63,228329.65
P0177,200,Materials,Gravel,ton,2286,31.09,71064.43
P0177,201,Materials,Concrete,cubic_yard,2336,154.06,359877.74
P0177,202,Materials,Asphalt,ton,2178,104.43,227439.6
P0177,203,Materials,Topsoil,cubic_yard,1170,41.09,48079.1
P0177,300,Equipment,Excavator,hour,2387,129.95,310200.44
P0177,301,Equipment,Bulldozer,hour,973,163.86,159435.06
P0177,302,Equipment,Loader,hour,3708,124.25,460701.13
P0177,303,Equipment,Compactor,hour,3521,102.15,359674.47
P0177,400,Fuel,Diesel,gallon,25493,4.19,106764.32
P0177,500,Subcontractor,Concrete Work,job,2,28279.54,56559.08
P0177,501,Subcontractor,Utility Work,job,2,24537.19,49074.37
P0178,100,Labor,General Labor,hour,20898,33.27,695318.0
P0178,101,Labor,Equipment Operators,hour,15648,42.42,663784.25
P0178,102,Labor,Supervisors,hour,23506,59.28,1393406.59
P0178,103,Labor,Skilled Labor,hour,9708,54.39,527973.65
P0178,200,Materials,Gravel,ton,15061,36.83,554734.48
P0178,201,Materials,Concrete,cubic_yard,14448,153.5,2217837.79
P0178,202,Materials,Asphalt,ton,21191,96.64,2047901.79
P0178,203,Materials,Topsoil,cubic_yard,2721,38.86,105750.01
P0178,300,Equipment,Excavator,hour,10498,150.91,1584252.72
P0178,301,Equipment,Bulldozer,hour,3485,146.69,511219.78
P0178,302,Equipment,Loader,hour,12422,129.59,1609716.31
P0178,303,Equipment,Compactor,hour,4282,91.72,392731.22
P0178,400,Fuel,Diesel,gallon,32288,4.47,144394.7
P0178,500,Subcontractor,Concrete Work,job,15,31971.77,479576.54
P0178,501,Subcontractor,Utility Work,job,13,20736.49,269574.35
P0179,100,Labor,General Labor,hour,19046,33.52,638355.07
P0179,101,Labor,Equipment Operators,hour,11629,41.21,479207.46
P0179,102,Labor,Supervisors,hour,5945,55.99,332874.51
P0179,103,Labor,Skilled Labor,hour,20327,49.92,1014778.99
P0179,200,Materials,Gravel,ton,6970,31.51,219653.67
P0179,201,Materials,Concrete,cubic_yard,20076,142.77,2866167.97
P0179,202,Materials,Asphalt,ton,523,91.04,47611.81
P0179,203,Materials,Topsoil,cubic_yard,16467,41.03,675603.34
P0179,300,Equipment,Excavator,hour,5574,138.1,769770.2
P0179,301,Equipment,Bulldozer,hour,2945,155.97,459319.62
P0179,302,Equipment,Loader,hour,10383,131.15,1361695.14
P0179,303,Equipment,Compactor,hour,3852,99.72,384130.93
P0179,400,Fuel,Diesel,gallon,5440,3.99,21705.27
P0179,500,Subcontractor,Concrete Work,job,5,26819.43,134097.13
P0179,501,Subcontractor,Utility Work,job,6,22902.79,137416.73
P0180,100,Labor,General Labor,hour,16085,34.0,546871.72
P0180,101,Labor,Equipment Operators,hour,3382,44.23,149588.24
P0180,102,Labor,Supervisors,hour,16886,57.93,978283.51
P0180,103,Labor,Skilled Labor,hour,12763,49.58,632758.1
P0180,200,Materials,Gravel,ton,5716,37.5,214333.98
P0180,201,Materials,Concrete,cubic_yard,8188,145.43,1190795.72
P0180,202,Materials,Asphalt,ton,7132,108.17,771437.65
P0180,203,Materials,Topsoil,cubic_yard,13218,37.82,499963.34
P0180,300,Equipment,Excavator,hour,1404,136.66,191874.29
P0180,301,Equipment,Bulldozer,hour,3721,183.81,683942.64
P0180,302,Equipment,Loader,hour,8200,126.55,1037695.59
P0180,303,Equipment,Compactor,hour,2109,90.05,189921.82
P0180,400,Fuel,Diesel,gallon,38164,4.37,166812.04
P0180,500,Subcontractor,Concrete Work,job,1,26698.61,26698.61
P0180,501,Subcontractor,Utility Work,job,3,21127.68,63383.04
P0181,100,Labor,General Labor,hour,6022,35.74,215230.34
P0181,101,Labor,Equipment Operators,hour,5520,44.23,244170.55
P0181,102,Labor,Supervisors,hour,1620,61.53,99671.13
P0181,103,Labor,Skilled Labor,hour,1656,46.5,77011.87
P0181,200,Materials,Gravel,ton,4406,36.01,158676.68
P0181,201,Materials,Concrete,cubic_yard,5592,146.8,820905.95
P0181,202,Materials,Asphalt,ton,4473,101.1,452218.61
P0181,203,Materials,Topsoil,cubic_yard,10622,43.75,464709.4
P0181,300,Equipment,Excavator,hour,5700,149.97,854834.99
P0181,301,Equipment,Bulldozer,hour,2048,148.45,304017.31
P0181,302,Equipment,Loader,hour,5090,125.43,638425.16
P0181,303,Equipment,Compactor,hour,1934,102.56,198357.81
P0181,400,Fuel,Diesel,gallon,45673,4.19,191346.45
P0181,500,Subcontractor,Concrete Work,job,3,26978.07,80934.21
P0181,501,Subcontractor,Utility Work,job,5,26992.42,134962.09
P0182,100,Labor,General Labor,hour,1779,35.43,63033.14
P0182,101,Labor,Equipment Operators,hour,896,45.32,40602.27
P0182,102,Labor,Supervisors,hour,1745,52.11,90928.01
P0182,103,Labor,Skilled Labor,hour,1224,50.97,62391.12
P0182,200,Materials,Gravel,ton,2358,38.08,89784.16
P0182,201,Materials,Concrete,cubic_yard,842,158.64,133577.47
P0182,202,Materials,Asphalt,ton,127,87.97,11171.8
P0182,203,Materials,Topsoil,cubic_yard,1464,36.86,53966.7
P0182,300,Equipment,Excavator,hour,506,128.94,65241.31
P0182,301,Equipment,Bulldozer,hour,248,165.09,40942.46
P0182,302,Equipment,Loader,hour,934,123.13,115007.97
P0182,303,Equipment,Compactor,hour,186,92.2,17149.98
P0182,400,Fuel,Diesel,gallon,3042,4.11,12500.57
P0182,500,Subcontractor,Concrete Work,job,1,27685.39,27685.39
P0182,501,Subcontractor,Utility Work,job,1,22656.97,22656.97
P0183,100,Labor,General Labor,hour,15880,33.33,529340.29
P0183,101,Labor,Equipment Operators,hour,17348,45.77,794066.96
P0183,102,Labor,Supervisors,hour,4118,57.81,238081.78
P0183,103,Labor,Skilled Labor,hour,13317,54.94,731697.12
P0183,200,Materials,Gravel,ton,11703,33.63,393573.17
P0183,201,Materials,Concrete,cubic_yard,11382,153.02,1741670.99
P0183,202,Materials,Asphalt,ton,8687,99.21,861806.98
P0183,203,Materials,Topsoil,cubic_yard,9283,40.52,376133.76
P0183,300,Equipment,Excavator,hour,4878,138.13,673811.36
P0183,301,Equipment,Bulldozer,hour,4656,145.34,676684.94
P0183,302,Equipment,Loader,hour,1450,109.19,158321.85
P0183,303,Equipment,Compactor,hour,2049,91.63,187758.64
P0183,400,Fuel,Diesel,gallon,45276,3.85,174282.64
P0183,500,Subcontractor,Concrete Work,job,7,29684.68,207792.77
P0183,501,Subcontractor,Utility Work,job,5,21997.22,109986.09
P0184,100,Labor,General Labor,hour,15723,32.97,518348.56
P0184,101,Labor,Equipment Operators,hour,31909,43.38,1384133.05
P0184,102,Labor,Supervisors,hour,15064,54.39,819290.59
P0184,103,Labor,Skilled Labor,hour,10409,53.7,558981.98
P0184,200,Materials,Gravel,ton,836,37.83,31627.81
P0184,201,Materials,Concrete,cubic_yard,14094,149.97,2113745.72
P0184,202,Materials,Asphalt,ton,40159,88.09,3537605.19
P0184,203,Materials,Topsoil,cubic_yard,23943,40.09,959941.54
P0184,300,Equipment,Excavator,hour,13903,138.67,1927995.5
P0184,301,Equipment,Bulldozer,hour,13415,142.58,1912774.81
P0184,302,Equipment,Loader,hour,17200,123.09,2117188.01
P0184,303,Equipment,Compactor,hour,7384,89.16,658371.99
P0184,400,Fuel,Diesel,gallon,129312,3.81,493308.13
P0184,500,Subcontractor,Concrete Work,job,4,28776.89,115107.56
P0184,501,Subcontractor,Utility Work,job,8,21977.73,175821.86
P0185,100,Labor,General Labor,hour,2859,32.2,92046.91
P0185,101,Labor,Equipment Operators,hour,3462,47.08,162991.79
P0185,102,Labor,Supervisors,hour,3336,64.71,215874.34
P0185,103,Labor,Skilled Labor,hour,4725,50.85,240251.07
P0185,200,Materials,Gravel,ton,6169,37.89,233756.52
P0185,201,Materials,Concrete,cubic_yard,492,159.41,78429.44
P0185,202,Materials,Asphalt,ton,5240,86.51,453287.63
P0185,203,Materials,Topsoil,cubic_yard,299,42.8,12797.65
P0185,300,Equipment,Excavator,hour,2276,130.02,295927.39
P0185,301,Equipment,Bulldozer,hour,883,164.35,145122.35
P0185,302,Equipment,Loader,hour,2415,113.64,274442.0
P0185,303,Equipment,Compactor,hour,1220,101.78,124174.69
P0185,400,Fuel,Diesel,gallon,14887,4.21,62686.41
P0185,500,Subcontractor,Concrete Work,job,1,28976.81,28976.81
P0185,501,Subcontractor,Utility Work,job,2,21355.03,42710.05
P0186,100,Labor,General Labor,hour,16916,35.24,596193.19
P0186,101,Labor,Equipment Operators,hour,6360,44.19,281078.52
P0186,102,Labor,Supervisors,hour,15713,55.69,875000.83
P0186,103,Labor,Skilled Labor,hour,11057,50.38,557084.5
P0186,200,Materials,Gravel,ton,7248,35.04,253973.82
P0186,201,Materials,Concrete,cubic_yard,1771,152.02,269223.64
P0186,202,Materials,Asphalt,ton,1173,89.5,104983.04
P0186,203,Materials,Topsoil,cubic_yard,11914,40.47,482125.52
P0186,300,Equipment,Excavator,hour,4562,139.03,634246.87
P0186,301,Equipment,Bulldozer,hour,3279,159.51,523022.81
P0186,302,Equipment,Loader,hour,4039,115.65,467117.07
P0186,303,Equipment,Compactor,hour,1614,109.72,177085.34
P0186,400,Fuel,Diesel,gallon,63982,4.08,260912.89
P0186,500,Subcontractor,Concrete Work,job,8,29022.28,232178.27
P0186,501,Subcontractor,Utility Work,job,6,25111.75,150670.49
P0187,100,Labor,General Labor,hour,13441,31.03,417028.1
P0187,101,Labor,Equipment Operators,hour,6089,41.98,255641.33
P0187,102,Labor,Supervisors,hour,10099,51.82,523310.53
P0187,103,Labor,Skilled Labor,hour,7598,50.73,385421.42
P0187,200,Materials,Gravel,ton,12385,35.62,441209.41
P0187,201,Materials,Concrete,cubic_yard,12904,142.56,1839557.36
P0187,202,Materials,Asphalt,ton,8023,92.96,745816.69
P0187,203,Materials,Topsoil,cubic_yard,9141,38.58,352630.82
P0187,300,Equipment,Excavator,hour,7918,132.46,1048795.67
P0187,301,Equipment,Bulldozer,hour,9204,167.18,1538767.83
P0187,302,Equipment,Loader,hour,8181,133.42,1091534.75
P0187,303,Equipment,Compactor,hour,2507,100.23,251273.24
P0187,400,Fuel,Diesel,gallon,49300,3.85,189910.53
P0187,500,Subcontractor,Concrete Work,job,11,32328.34,355611.72
P0187,501,Subcontractor,Utility Work,job,8,23390.71,187125.69
P0188,100,Labor,General Labor,hour,18964,29.91,567290.69
P0188,101,Labor,Equipment Operators,hour,16873,45.17,762155.33
P0188,102,Labor,Supervisors,hour,16525,61.46,1015700.14
P0188,103,Labor,Skilled Labor,hour,3358,49.3,165558.6
P0188,200,Materials,Gravel,ton,25237,34.21,863378.69
P0188,201,Materials,Concrete,cubic_yard,8993,144.55,1299941.42
P0188,202,Materials,Asphalt,ton,2263,105.13,237910.76
P0188,203,Materials,Topsoil,cubic_yard,17074,36.54,623878.42
P0188,300,Equipment,Excavator,hour,4571,136.34,623229.1
P0188,301,Equipment,Bulldozer,hour,7032,163.15,1147298.19
P0188,302,Equipment,Loader,hour,3872,117.33,454291.28
P0188,303,Equipment,Compactor,hour,935,89.76,83928.09
P0188,400,Fuel,Diesel,gallon,38431,3.89,149403.94
P0188,500,Subcontractor,Concrete Work,job,6,26742.56,160455.35
P0188,501,Subcontractor,Utility Work,job,12,22231.26,266775.09
P0189,100,Labor,General Labor,hour,6888,32.77,225710.69
P0189,101,Labor,Equipment Operators,hour,7733,41.01,317141.3
P0189,102,Labor,Supervisors,hour,6815,51.86,353397.01
P0189,103,Labor,Skilled Labor,hour,4167,48.41,201730.77
P0189,200,Materials,Gravel,ton,5328,33.18,176763.46
P0189,201,Materials,Concrete,cubic_yard,2137,148.95,318303.14
P0189,202,Materials,Asphalt,ton,1037,99.58,103268.92
P0189,203,Materials,Topsoil,cubic_yard,9031,40.14,362510.47
P0189,300,Equipment,Excavator,hour,9197,138.27,1271686.56
P0189,301,Equipment,Bulldozer,hour,5282,162.51,858398.91
P0189,302,Equipment,Loader,hour,8158,123.89,1010719.04
P0189,303,Equipment,Compactor,hour,1962,93.14,182739.65
P0189,400,Fuel,Diesel,gallon,7088,3.66,25912.68
P0189,500,Subcontractor,Concrete Work,job,4,26698.94,106795.77
P0189,501,Subcontractor,Utility Work,job,3,23007.98,69023.94
P0190,100,Labor,General Labor,hour,10818,33.38,361051.19
P0190,101,Labor,Equipment Operators,hour,3704,41.16,152450.82
P0190,102,Labor,Supervisors,hour,5421,53.13,288040.31
P0190,103,Labor,Skilled Labor,hour,5581,53.82,300388.19
P0190,200,Materials,Gravel,ton,15582,35.16,547884.24
P0190,201,Materials,Concrete,cubic_yard,1995,144.21,287696.62
P0190,202,Materials,Asphalt,ton,9265,92.46,856683.03
P0190,203,Materials,Topsoil,cubic_yard,6881,43.28,297797.66
P0190,300,Equipment,Excavator,hour,7341,128.27,941597.63
P0190,301,Equipment,Bulldozer,hour,4568,155.96,712421.84
P0190,302,Equipment,Loader,hour,3853,121.99,470014.54
P0190,303,Equipment,Compactor,hour,5561,99.53,553473.85
P0190,400,Fuel,Diesel,gallon,67536,3.9,263625.75
P0190,500,Subcontractor,Concrete Work,job,4,27523.67,110094.69
P0190,501,Subcontractor,Utility Work,job,4,19630.63,78522.54
P0191,100,Labor,General Labor,hour,10003,33.06,330708.97
P0191,101,Labor,Equipment Operators,hour,10831,41.11,445307.07
P0191,102,Labor,Supervisors,hour,9470,59.29,561503.04
P0191,103,Labor,Skilled Labor,hour,8095,44.91,363543.61
P0191,200,Materials,Gravel,ton,8088,38.4,310550.9
P0191,201,Materials,Concrete,cubic_yard,12496,144.26,1802646.27
P0191,202,Materials,Asphalt,ton,3485,85.15,296737.67
P0191,203,Materials,Topsoil,cubic_yard,15998,41.08,657274.94
P0191,300,Equipment,Excavator,hour,5111,134.52,687524.27
P0191,301,Equipment,Bulldozer,hour,3359,164.63,553003.18
P0191,302,Equipment,Loader,hour,8034,119.66,961362.06
P0191,303,Equipment,Compactor,hour,6366,105.27,670140.95
P0191,400,Fuel,Diesel,gallon,49948,3.4,169609.54
P0191,500,Subcontractor,Concrete Work,job,7,31312.64,219188.48
P0191,501,Subcontractor,Utility Work,job,2,22934.18,45868.36
P0192,100,Labor,General Labor,hour,4221,32.0,135081.29
P0192,101,Labor,Equipment Operators,hour,7046,43.96,309772.47
P0192,102,Labor,Supervisors,hour,4761,51.07,243156.62
P0192,103,Labor,Skilled Labor,hour,3966,50.55,200500.28
P0192,200,Materials,Gravel,ton,20003,30.66,613313.73
P0192,201,Materials,Concrete,cubic_yard,1518,149.43,226828.64
P0192,202,Materials,Asphalt,ton,10835,88.22,955872.32
P0192,203,Materials,Topsoil,cubic_yard,10432,39.92,416407.67
P0192,300,Equipment,Excavator,hour,2188,159.52,349029.89
P0192,301,Equipment,Bulldozer,hour,4696,149.06,700005.87
P0192,302,Equipment,Loader,hour,5258,133.81,703558.46
P0192,303,Equipment,Compactor,hour,1223,94.58,115672.36
P0192,400,Fuel,Diesel,gallon,21652,4.39,95138.92
P0192,500,Subcontractor,Concrete Work,job,5,29487.59,147437.94
P0192,501,Subcontractor,Utility Work,job,11,23183.77,255021.42
P0193,100,Labor,General Labor,hour,21983,31.65,695868.39
P0193,101,Labor,Equipment Operators,hour,15053,43.96,661732.38
P0193,102,Labor,Supervisors,hour,21211,53.44,1133600.17
P0193,103,Labor,Skilled Labor,hour,14538,50.53,734616.39
P0193,200,Materials,Gravel,ton,9416,36.29,341692.01
P0193,201,Materials,Concrete,cubic_yard,23543,152.04,3579486.01
P0193,202,Materials,Asphalt,ton,15527,92.38,1434316.25
P0193,203,Materials,Topsoil,cubic_yard,11863,34.89,413912.36
P0193,300,Equipment,Excavator,hour,10745,126.3,1357110.81
P0193,301,Equipment,Bulldozer,hour,7471,162.15,1211428.83
P0193,302,Equipment,Loader,hour,11478,137.45,1577644.52
P0193,303,Equipment,Compactor,hour,7183,103.44,743000.97
P0193,400,Fuel,Diesel,gallon,58386,4.03,235298.16
P0193,500,Subcontractor,Concrete Work,job,8,28009.47,224075.75
P0193,501,Subcontractor,Utility Work,job,2,22317.28,44634.55
P0194,100,Labor,General Labor,hour,16138,36.29,585701.85
P0194,101,Labor,Equipment Operators,hour,6303,39.33,247868.57
