project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost,actual_quantity,actual_unit_cost,actual_cost,variance,variance_pct,budget_status
P0131,501,Subcontractor,Utility Work,job,4,21556.76,86227.06,4,20792.39,83169.55,-3057.5099999999948,-3.545882232329381,On Budget
P0132,100,Labor,General Labor,hour,18582,33.45,621544.56,24612,37.24,916538.6,294994.0399999999,47.461446690161665,Over Budget
P0132,101,Labor,Equipment Operators,hour,16922,40.94,692723.88,16957,42.61,722507.56,29783.68000000005,4.299502422234968,On Budget
P0132,102,Labor,Supervisors,hour,17343,57.89,1004000.1,16521,57.32,946973.7,-57026.40000000002,-5.679919752996043,Under Budget
P0132,103,Labor,Skilled Labor,hour,7466,51.49,384437.11,6719,55.31,371630.27,-12806.839999999967,-3.3313225146240346,On Budget
P0132,200,Materials,Gravel,ton,7664,32.33,247792.29,7964,33.95,270397.48,22605.189999999973,9.122636543695517,Watch
P0132,201,Materials,Concrete,cubic_yard,11720,147.92,1733632.78,12886,148.66,1915577.65,181944.86999999988,10.49500633000259,Over Budget
P0132,202,Materials,Asphalt,ton,6011,91.56,550359.33,7795,99.96,779196.46,228837.13,41.57958583167837,Over Budget
P0132,203,Materials,Topsoil,cubic_yard,10039,35.66,357963.75,10823,34.35,371753.23,13789.479999999981,3.8522001180287058,On Budget
P0132,300,Equipment,Excavator,hour,5612,141.16,792178.65,5511,151.76,836333.03,44154.380000000005,5.573790709961699,Watch
P0132,301,Equipment,Bulldozer,hour,4080,159.28,649875.74,4333,164.33,712023.74,62148.0,9.563058931850572,Watch
P0132,302,Equipment,Loader,hour,2945,127.69,376052.47,3375,135.84,458459.71,82407.24000000005,21.91376113019549,Over Budget
P0132,303,Equipment,Compactor,hour,4832,92.13,445152.17,4810,90.07,433243.31,-11908.859999999986,-2.675233504983248,On Budget
P0132,400,Fuel,Diesel,gallon,10793,3.89,42030.72,11829,4.0,47301.44,5270.720000000001,12.54016110121359,Over Budget
P0132,500,Subcontractor,Concrete Work,job,5,29531.97,147659.87,5,29381.48,146907.4,-752.4700000000012,-0.5095968186887887,On Budget
P0132,501,Subcontractor,Utility Work,job,7,22118.87,154832.09,7,21158.7,148110.91,-6721.179999999993,-4.340947667889773,On Budget
P0133,100,Labor,General Labor,hour,7836,29.9,234290.95,7152,30.45,217791.25,-16499.70000000001,-7.042397497641292,Under Budget
P0133,101,Labor,Equipment Operators,hour,9128,43.85,400262.82,9059,48.46,438989.51,38726.69,9.675315334059755,Watch
P0133,102,Labor,Supervisors,hour,10721,53.99,578806.8,11992,57.36,687842.32,109035.5199999999,18.837981861996074,Over Budget
P0133,103,Labor,Skilled Labor,hour,11082,51.35,569026.92,11105,51.72,574341.59,5314.6699999999255,0.9339927186573045,On Budget
P0133,200,Materials,Gravel,ton,2055,35.3,72532.68,2098,36.46,76497.12,3964.4400000000023,5.465729378812424,Watch
P0133,201,Materials,Concrete,cubic_yard,14393,146.77,2112509.61,15432,157.61,2432210.9,319701.29000000004,15.133720030745804,Over Budget
P0133,202,Materials,Asphalt,ton,9952,95.28,948247.72,11627,95.2,1106868.48,158620.76,16.727776577200736,Over Budget
P0133,203,Materials,Topsoil,cubic_yard,1687,36.7,61920.28,1549,38.14,59084.56,-2835.720000000001,-4.579630453867459,On Budget
P0133,300,Equipment,Excavator,hour,1143,127.76,146030.72,1331,133.22,177318.64,31287.920000000013,21.425574016207012,Over Budget
P0133,301,Equipment,Bulldozer,hour,6297,156.68,986629.08,6143,156.73,962787.11,-23841.969999999972,-2.416507934268466,On Budget
P0133,302,Equipment,Loader,hour,780,115.03,89720.61,788,116.06,91452.12,1731.5099999999948,1.9298910250387227,On Budget
P0133,303,Equipment,Compactor,hour,7467,96.26,718780.03,8658,101.66,880192.22,161412.18999999994,22.45640992557903,Over Budget
P0133,400,Fuel,Diesel,gallon,65543,4.07,266466.43,66893,4.28,286211.67,19745.23999999999,7.41002909822449,Watch
P0133,500,Subcontractor,Concrete Work,job,3,27558.04,82674.12,3,29238.6,87715.79,5041.669999999998,6.098244529243249,Watch
P0133,501,Subcontractor,Utility Work,job,5,23519.88,117599.38,6,24290.03,145740.15,28140.76999999999,23.929352348626317,Over Budget
P0134,100,Labor,General Labor,hour,12927,30.56,395027.49,11584,32.4,375341.65,-19685.839999999967,-4.983410141911888,On Budget
P0134,101,Labor,Equipment Operators,hour,21171,43.07,911918.5,20979,42.93,900691.71,-11226.790000000037,-1.2311176930833223,On Budget
P0134,102,Labor,Supervisors,hour,5196,54.48,283052.94,5083,52.59,267310.86,-15742.080000000016,-5.561532058278574,Under Budget
P0134,103,Labor,Skilled Labor,hour,20796,48.9,1017024.66,22080,48.09,1061720.19,44695.52999999991,4.39473414538443,On Budget
P0134,200,Materials,Gravel,ton,5868,36.65,215068.0,5740,37.91,217593.02,2525.0199999999895,1.1740565774545675,On Budget
P0134,201,Materials,Concrete,cubic_yard,6413,136.64,876285.04,6922,134.37,930100.05,53815.01000000001,6.141267686140118,Watch
P0134,202,Materials,Asphalt,ton,3055,95.71,292395.01,3637,108.08,393071.51,100676.5,34.43167515068058,Over Budget
P0134,203,Materials,Topsoil,cubic_yard,18055,37.86,683491.21,22966,41.29,948233.14,264741.93000000005,38.73377245041675,Over Budget
P0134,300,Equipment,Excavator,hour,4151,138.03,572974.44,4023,141.08,567546.14,-5428.29999999993,-0.9473895554572959,On Budget
P0134,301,Equipment,Bulldozer,hour,10185,157.8,1607220.97,11021,161.36,1778320.86,171099.89000000013,10.645697959005608,Over Budget
P0134,302,Equipment,Loader,hour,6362,124.5,792068.81,7012,130.25,913309.34,121240.52999999991,15.306817850837973,Over Budget
P0134,303,Equipment,Compactor,hour,3010,93.35,280978.43,3083,95.32,293870.52,12892.090000000026,4.588284588251143,On Budget
P0134,400,Fuel,Diesel,gallon,90219,3.89,351240.45,100276,4.03,403940.48,52700.02999999997,15.003975197048053,Over Budget
P0134,500,Subcontractor,Concrete Work,job,6,28202.67,169216.03,6,28046.75,168280.51,-935.5199999999895,-0.5528554239217109,On Budget
P0134,501,Subcontractor,Utility Work,job,2,20629.68,41259.37,2,21450.09,42900.18,1640.8099999999977,3.976817871916119,On Budget
P0135,100,Labor,General Labor,hour,13851,33.5,464032.9,15132,35.81,541945.25,77912.34999999998,16.79026422479957,Over Budget
P0135,101,Labor,Equipment Operators,hour,10334,41.08,424538.22,10784,38.88,419232.45,-5305.76999999996,-1.2497744019372297,On Budget
P0135,102,Labor,Supervisors,hour,9000,53.03,477308.48,8713,51.77,451110.97,-26197.51000000001,-5.488590942276997,Under Budget
P0135,103,Labor,Skilled Labor,hour,4508,50.48,227566.05,4915,52.32,257174.57,29608.52000000002,13.010956599193957,Over Budget
P0135,200,Materials,Gravel,ton,6540,32.33,211460.21,6951,34.86,242332.18,30871.97,14.599422747192015,Over Budget
P0135,201,Materials,Concrete,cubic_yard,4081,136.77,558140.08,4664,139.5,650637.91,92497.83000000007,16.572511689180264,Over Budget
P0135,202,Materials,Asphalt,ton,697,90.37,62990.83,684,98.57,67422.03,4431.199999999997,7.034674729639214,Watch
P0135,203,Materials,Topsoil,cubic_yard,12807,38.13,488308.69,13323,37.16,495092.68,6783.989999999991,1.3892830782921335,On Budget
P0135,300,Equipment,Excavator,hour,4698,128.4,603225.42,4576,123.48,565063.86,-38161.560000000056,-6.326251967299397,Under Budget
P0135,301,Equipment,Bulldozer,hour,3672,148.66,545865.83,4115,150.54,619479.19,73613.35999999999,13.485614221355455,Over Budget
P0135,302,Equipment,Loader,hour,7112,113.44,806815.68,7957,114.9,914296.49,107480.80999999994,13.321606491336402,Over Budget
P0135,303,Equipment,Compactor,hour,5758,88.93,512052.62,5936,90.72,538495.55,26442.93000000005,5.164104032901941,Watch
P0135,400,Fuel,Diesel,gallon,16139,4.15,66931.23,16095,4.01,64555.51,-2375.719999999994,-3.5494940104940462,On Budget
P0135,500,Subcontractor,Concrete Work,job,6,26716.47,160298.81,6,26774.74,160648.41,349.6000000000058,0.21809269825521838,On Budget
P0135,501,Subcontractor,Utility Work,job,8,22353.6,178828.83,9,22940.25,206462.26,27633.430000000022,15.452446901319,Over Budget
P0136,100,Labor,General Labor,hour,2390,31.61,75549.24,2534,30.94,78413.4,2864.159999999989,3.7911168927708454,On Budget
P0136,101,Labor,Equipment Operators,hour,3475,41.72,144979.16,3630,42.1,152818.7,7839.540000000008,5.407356477993119,Watch
P0136,102,Labor,Supervisors,hour,3512,57.52,202008.18,4154,55.1,228871.96,26863.78,13.298362472252363,Over Budget
P0136,103,Labor,Skilled Labor,hour,1957,50.32,98481.27,1955,49.61,96981.23,-1500.0400000000081,-1.5231728835341056,On Budget
P0136,200,Materials,Gravel,ton,1270,34.36,43633.44,1320,33.92,44780.98,1147.5400000000009,2.629955373676705,On Budget
P0136,201,Materials,Concrete,cubic_yard,3079,155.01,477285.97,3053,160.4,489705.48,12419.51000000001,2.602110847716728,On Budget
P0136,202,Materials,Asphalt,ton,3086,90.53,279367.59,3385,92.78,314060.39,34692.79999999999,12.418333851825828,Over Budget
P0136,203,Materials,Topsoil,cubic_yard,1576,35.34,55689.07,1854,37.89,70254.73,14565.659999999996,26.15532994176415,Over Budget
P0136,300,Equipment,Excavator,hour,1642,137.69,226088.69,1676,130.01,217901.86,-8186.830000000016,-3.6210701207566003,On Budget
P0136,301,Equipment,Bulldozer,hour,1572,162.31,255150.2,1589,163.69,260097.17,4946.970000000001,1.9388462168557976,On Budget
P0136,302,Equipment,Loader,hour,211,124.82,26337.17,230,132.93,30572.93,4235.760000000002,16.082821350965204,Over Budget
P0136,303,Equipment,Compactor,hour,784,98.27,77043.32,717,93.29,66890.87,-10152.450000000012,-13.177586324161538,Under Budget
P0136,400,Fuel,Diesel,gallon,12666,3.79,47946.62,12098,3.77,45658.57,-2288.050000000003,-4.772077781499515,On Budget
P0136,500,Subcontractor,Concrete Work,job,2,26416.91,52833.81,2,26633.58,53267.16,433.3500000000058,0.8202134201565358,On Budget
P0136,501,Subcontractor,Utility Work,job,2,22288.6,44577.19,2,21117.85,42235.71,-2341.480000000003,-5.252641541559715,Under Budget
P0137,100,Labor,General Labor,hour,7651,31.5,241003.72,8100,31.52,255278.78,14275.059999999998,5.923169982604417,Watch
P0137,101,Labor,Equipment Operators,hour,9234,42.22,389824.23,10026,45.36,454824.71,65000.48000000004,16.674304724465188,Over Budget
P0137,102,Labor,Supervisors,hour,15600,58.68,915398.32,14558,63.71,927517.83,12119.51000000001,1.3239602624571138,On Budget
P0137,103,Labor,Skilled Labor,hour,2332,45.12,105225.23,2518,46.33,116663.21,11437.98000000001,10.869997623193612,Over Budget
P0137,200,Materials,Gravel,ton,16755,34.29,574531.21,20226,37.26,753663.05,179131.84000000008,31.17878313346982,Over Budget
P0137,201,Materials,Concrete,cubic_yard,13258,134.91,1788586.77,13756,140.69,1935342.89,146756.11999999988,8.205143997570769,Watch
P0137,202,Materials,Asphalt,ton,16878,94.67,1597912.25,17893,103.16,1845911.67,247999.41999999993,15.52021520580995,Over Budget
P0137,203,Materials,Topsoil,cubic_yard,4329,38.63,167222.07,5081,41.76,212205.6,44983.53,26.900474321362005,Over Budget
P0137,300,Equipment,Excavator,hour,4909,126.8,622481.78,5658,135.12,764507.27,142025.49,22.81600756250247,Over Budget
P0137,301,Equipment,Bulldozer,hour,5819,153.82,895080.76,5617,159.17,894078.57,-1002.1900000000605,-0.11196643306242673,On Budget
P0137,302,Equipment,Loader,hour,6382,121.3,774143.08,6636,119.27,791464.47,17321.390000000014,2.237492066712011,On Budget
P0137,303,Equipment,Compactor,hour,7703,89.84,692075.83,7811,90.87,709754.72,17678.890000000014,2.554472968662988,On Budget
P0137,400,Fuel,Diesel,gallon,77961,3.65,284385.08,96573,4.14,399856.94,115471.85999999999,40.60404997336709,Over Budget
P0137,500,Subcontractor,Concrete Work,job,2,27352.8,54705.6,2,27116.44,54232.88,-472.72000000000116,-0.8641162879120259,On Budget
P0137,501,Subcontractor,Utility Work,job,9,22152.1,199368.92,11,22009.92,242109.14,42740.22,21.43775469115246,Over Budget
P0138,100,Labor,General Labor,hour,4129,33.48,138251.73,4062,33.21,134915.57,-3336.1600000000035,-2.413105427324492,On Budget
P0138,101,Labor,Equipment Operators,hour,5610,44.15,247665.56,5894,44.29,261044.48,13378.920000000013,5.402010679240187,Watch
P0138,102,Labor,Supervisors,hour,2986,50.92,152041.58,2878,50.25,144620.6,-7420.979999999981,-4.880888504315715,On Budget
P0138,103,Labor,Skilled Labor,hour,3832,50.39,193108.78,4375,53.27,233042.1,39933.32000000001,20.67918403295801,Over Budget
P0138,200,Materials,Gravel,ton,1623,33.63,54586.69,1544,35.46,54751.71,165.0199999999968,0.30230812676129803,On Budget
P0138,201,Materials,Concrete,cubic_yard,3067,140.35,430442.34,3289,138.51,455556.64,25114.29999999999,5.834532913281715,Watch
P0138,202,Materials,Asphalt,ton,2388,95.33,227652.76,2713,105.3,285675.32,58022.56,25.48730795093369,Over Budget
P0138,203,Materials,Topsoil,cubic_yard,6160,37.19,229101.12,6187,38.31,237006.67,7905.5500000000175,3.450681515655627,On Budget
P0138,300,Equipment,Excavator,hour,2121,127.45,270325.02,1925,133.64,257259.74,-13065.280000000028,-4.8331745245038835,On Budget
P0138,301,Equipment,Bulldozer,hour,551,151.81,83644.87,516,151.01,77921.36,-5723.509999999995,-6.842631233690716,Under Budget
P0138,302,Equipment,Loader,hour,1875,118.42,222041.59,2054,127.49,261870.54,39828.95000000001,17.937607994970676,Over Budget
P0138,303,Equipment,Compactor,hour,3078,90.94,279922.65,3100,90.03,279082.24,-840.4100000000326,-0.3002293669340557,On Budget
P0138,400,Fuel,Diesel,gallon,13411,3.71,49721.93,13449,3.71,49859.99,138.05999999999767,0.27766420169128125,On Budget
P0138,500,Subcontractor,Concrete Work,job,3,26971.47,80914.42,3,26114.54,78343.62,-2570.800000000003,-3.1771839926678127,On Budget
P0138,501,Subcontractor,Utility Work,job,1,23254.18,23254.18,1,23206.27,23206.27,-47.909999999999854,-0.20602747549042733,On Budget
P0139,100,Labor,General Labor,hour,928,29.95,27790.8,860,31.34,26952.78,-838.0200000000004,-3.0154583531240573,On Budget
P0139,101,Labor,Equipment Operators,hour,720,45.2,32541.26,722,46.52,33584.68,1043.420000000002,3.2064523623240215,On Budget
P0139,102,Labor,Supervisors,hour,1712,52.49,89859.38,1731,52.57,91007.28,1147.8999999999942,1.277440374059997,On Budget
P0139,103,Labor,Skilled Labor,hour,1067,50.49,53872.7,1155,47.48,54835.76,963.060000000005,1.787658684268665,On Budget
P0139,200,Materials,Gravel,ton,1842,31.38,57800.13,1864,31.53,58772.27,972.1399999999994,1.6818993313682848,On Budget
P0139,201,Materials,Concrete,cubic_yard,233,144.52,33672.97,219,149.12,32658.37,-1014.6000000000022,-3.0130992306292024,On Budget
P0139,202,Materials,Asphalt,ton,1453,94.72,137629.7,1521,93.51,142229.11,4599.409999999974,3.341873156738679,On Budget
P0139,203,Materials,Topsoil,cubic_yard,2005,38.01,76209.07,2067,38.53,79634.43,3425.359999999986,4.494688099461108,On Budget
P0139,300,Equipment,Excavator,hour,459,144.18,66177.45,500,136.02,68008.13,1830.6800000000076,2.7663199473536797,On Budget
P0139,301,Equipment,Bulldozer,hour,73,149.13,10886.34,70,160.21,11214.75,328.40999999999985,3.016716361972893,On Budget
P0139,302,Equipment,Loader,hour,896,114.93,102975.53,801,115.56,92567.31,-10408.220000000001,-10.107469221085825,Under Budget
P0139,303,Equipment,Compactor,hour,1050,97.99,102889.08,993,100.1,99398.38,-3490.699999999997,-3.392682683137994,On Budget
P0139,400,Fuel,Diesel,gallon,3545,3.96,14025.54,3494,4.18,14603.89,578.3499999999985,4.1235488972260494,On Budget
P0139,500,Subcontractor,Concrete Work,job,1,26131.47,26131.47,1,27762.53,27762.53,1631.0599999999977,6.241746063271594,Watch
P0139,501,Subcontractor,Utility Work,job,1,22502.6,22502.6,1,22233.51,22233.51,-269.09000000000015,-1.1958173722147671,On Budget
P0140,100,Labor,General Labor,hour,3637,32.23,117208.02,3904,32.98,128734.76,11526.73999999999,9.83442941873772,Watch
P0140,101,Labor,Equipment Operators,hour,1948,42.59,82972.08,2103,44.26,93070.14,10098.059999999998,12.17043130653106,Over Budget
P0140,102,Labor,Supervisors,hour,9611,57.55,553156.18,10700,55.53,594138.52,40982.33999999997,7.4088189704397704,Watch
P0140,103,Labor,Skilled Labor,hour,7631,51.54,393311.49,8207,48.68,399502.1,6190.609999999986,1.5739713070675831,On Budget
P0140,200,Materials,Gravel,ton,11108,36.34,403616.47,11245,36.04,405259.15,1642.6800000000512,0.4069903292103148,On Budget
P0140,201,Materials,Concrete,cubic_yard,5186,156.29,810501.79,4983,150.52,750025.11,-60476.68000000005,-7.461634353700816,Under Budget
P0140,202,Materials,Asphalt,ton,5218,96.73,504753.18,5801,106.15,615751.39,110998.21000000002,21.99059152039419,Over Budget
P0140,203,Materials,Topsoil,cubic_yard,2169,39.48,85621.31,2098,40.55,85070.2,-551.1100000000006,-0.6436598552393097,On Budget
P0140,300,Equipment,Excavator,hour,2132,135.02,287859.83,1984,138.92,275621.03,-12238.799999999988,-4.251652618567859,On Budget
P0140,301,Equipment,Bulldozer,hour,4237,165.03,699223.58,4668,179.48,837797.81,138574.2300000001,19.818300464066173,Over Budget
P0140,302,Equipment,Loader,hour,4123,111.91,461409.92,4055,111.52,452213.95,-9195.969999999972,-1.993015234696292,On Budget
P0140,303,Equipment,Compactor,hour,6016,98.98,595436.2,5969,99.7,595117.11,-319.0899999999674,-0.05358928462864157,On Budget
P0140,400,Fuel,Diesel,gallon,44772,3.55,158744.58,47083,3.38,159159.16,414.5800000000163,0.26116167241742444,On Budget
P0140,500,Subcontractor,Concrete Work,job,2,27154.2,54308.4,2,28032.03,56064.06,1755.6599999999962,3.2327595731047056,On Budget
P0140,501,Subcontractor,Utility Work,job,5,20970.26,104851.28,5,22099.34,110496.68,5645.399999999994,5.384197503359038,Watch
P0141,100,Labor,General Labor,hour,6751,33.2,224125.41,6776,33.88,229599.78,5474.369999999995,2.442547678998109,On Budget
P0141,101,Labor,Equipment Operators,hour,6129,41.32,253243.06,6985,40.56,283327.88,30084.820000000007,11.879820122217764,Over Budget
P0141,102,Labor,Supervisors,hour,3166,53.0,167795.3,3429,53.65,183954.36,16159.059999999998,9.63022206223893,Watch
P0141,103,Labor,Skilled Labor,hour,13736,50.58,694774.21,18400,53.76,989197.75,294423.54000000004,42.37686657943162,Over Budget
P0141,200,Materials,Gravel,ton,814,33.53,27296.81,802,33.04,26498.8,-798.010000000002,-2.9234551583133777,On Budget
P0141,201,Materials,Concrete,cubic_yard,3990,149.29,595656.14,4143,152.44,631538.32,35882.179999999935,6.023975510434583,Watch
P0141,202,Materials,Asphalt,ton,6721,94.09,632367.95,6759,91.97,621594.03,-10773.919999999925,-1.703742259549986,On Budget
P0141,203,Materials,Topsoil,cubic_yard,12923,40.63,525041.05,12811,39.72,508900.43,-16140.620000000054,-3.0741634392206194,On Budget
P0141,300,Equipment,Excavator,hour,3033,133.86,406001.92,3209,141.22,453161.45,47159.53000000003,11.615592852368785,Over Budget
P0141,301,Equipment,Bulldozer,hour,464,156.61,72666.19,492,159.23,78340.91,5674.720000000001,7.80929893255722,Watch
P0141,302,Equipment,Loader,hour,6292,122.65,771730.02,8057,139.97,1127705.78,355975.76,46.1269810393018,Over Budget
P0141,303,Equipment,Compactor,hour,3062,100.14,306627.5,3474,105.75,367386.93,60759.42999999999,19.81538837840702,Over Budget
P0141,400,Fuel,Diesel,gallon,42053,4.09,171813.86,45142,4.0,180467.22,8653.360000000015,5.036473774583737,Watch
P0141,500,Subcontractor,Concrete Work,job,2,27839.93,55679.86,2,31121.83,62243.66,6563.800000000003,11.78846354857933,Over Budget
P0141,501,Subcontractor,Utility Work,job,6,20645.92,123875.54,6,20317.85,121907.12,-1968.4199999999983,-1.5890304090702638,On Budget
P0142,100,Labor,General Labor,hour,6181,31.68,195807.62,5879,33.53,197103.14,1295.5200000000186,0.6616290009551307,On Budget
